id,Name,priority
202817,Pool; Electric Heater; Large,2
202809,Pool; Electric Heater; Small,2
202333,Pool; Fountain; Motor & Pump,2
202770,Pool; Gas Heater; Large,2
202769,Pool; Gas Heater; Small,2
202771,Pool; Heating Pump; Large,2
202335,Pool; Slide; Motor & Pump; Large,2
202466,Pool; Spa Jet,2
202465,Pool; Spa Spout,2
202332,Pool; Toy; Motor & Pump; Small,2
202813,Pump Set; Chemical Dosing,2
202720,Pump; Pressure,2
202749,Salt chlorinator,2
202864,Tap; Water,2
203944,Tap; Water; Vandalproof,2
202831,Water Tank; Backwash,2
202772,Water Tank; Plastic,2
203768,Garage; Double,2
203770,Garage; Single Modular,2
203906,Garden Shed; Steel Colourbond,2
203876,Gazebo,2
204016,Gazebo; Timber; Painted,2
204009,Pavilion; Timber; Wedding,2
203774,Shed; Garden; Metal; No Slab,2
203903,Wharf; Floating; Concrete 3m wide,2
203904,Wharf; Land-Backed; Concrete 900mm wide,2
204010,Wharf; Timber,2
202422,Fire Emergency Warning System,2
202562,Private Automatic Branch Exchange,2
202563,Public Address System,2
202826,Public Address System Speaker,2
196875,Speaker; Ceiling Recessed,2
196876,Speaker; Plasma Monitor,2
196878,Speaker; Surface Mount,2
202808,Pump Set; 1.1kW; ISO General,2
202433,Pump Set; 15kW,2
202431,Pump Set; 2.2kW,2
202434,Pump Set; 22kW,2
202432,Pump Set; 5.5kW,2
202438,Pump Set; Diesel; 30m Head,2
202883,Pump; Diesel; 4kW,2
202754,Pump; Drainage; Submersible 5.2kW,2
202323,Pump; Hot Water; Circulating; 100W,2
202721,Pump; Small Booster,2
202927,Rotary Vacuum Pump; 170 CFM; High Capcity,2
202320,Strainer; 32mm,2
202319,Valve; Regulator; Back Pressure,2
203763,Drain; Concrete Pit,2
203762,Drain; Concrete Pit Lid,2
203761,Drain; Concrete Pit Lid; Inlet,2
203760,Drain; Concrete; Spoon,2
203798,Drain; Sump Grating; Cast Iron,2
202279,Storm Water System Provision - Lm,2
202885,Storm Water System Provision [$12k],2
203820,Pavement; Concrete; Ramp,2
203801,Stairs; Concrete; Steel Stringers,2
203803,"Stairs; Steel mesh; inc handrail, stringer,tread",2
203882,Retaining Wall,2
203946,Retaining Wall; Brick; 230mm,2
204029,Retaining Wall; Concrete Block,2
204031,Retaining Wall; Concrete Block; Keystone,2
203967,Retaining Wall; Precast Concrete; MiniCrib,2
204028,Retaining Wall; Railway Sleeper,2
204030,Retaining Wall; Stone,2
203902,Retaining Walls; Brick; Gabion Cage Stone,2
204027,Retaining Walls; Timber Sleepers,2
203975,Retaining Walls; Timber; MiniCrib,2
197242,Automatic Door; Stainless Steel; Revolving; 3 Leaf,2
197246,Automatic Door; Stainless Steel; Revolving; 4 Leaf,3
197245,Door; Stainless Steel; Revolving; 3 Leaf,3
197714,Soffit - Asbestos Sheet Lining,2
197284,Paint; Barge Fascia,2
197279,Paint; Soffit Lining,2
197673,Roof; Aluminium Sheet,2
197710,Roof; Bitumen Concrete,2
197670,Roof; Concrete Tile,2
197674,Roof; Corrugated Fibre Cement,2
197704,Roof; Corrugated Polycarbonate Sheet,2
197671,Roof; Terracotta Tile,2
203814,Roof; Thatched Brush; Steel Frame with capping,2
197701,Access Ladder; Galvanised Steel; Painted,2
202884,Drain Cleaner; Snake,2
202634,Grease Trap,2
202845,HVAC; Separator; Air Dirt,2
202880,Meter; Water & Waste; Magnetic Flow meter,2
202753,Pump; Sewage; Submersible Grinder 7.4 kW,2
202886,Seperator; Oil Water; Environmental Seperator,2
202447,Sewage Treatment Plant; 30000L,2
197395,Sharps Container,2
202612,Valve; BackFlow Prevention,2
202612,Valve; Back Flow Prevention,2
202612,Valve; Back Flow,2
202612,Valve; BackFlow,2
202935,Water Treatment Machine; Dewatering Slurry,2
202536,CCTV; Digital Recorder,2
202829,CCTV; Digital Recorder Server,3
202642,CCTV; Fixed Camera; Audio,3
202824,CCTV; Fixed Camera; High Performance,3
202682,CCTV; Monitor,1
197223,Detection System; Contraband,2
197225,Detection; Heartbeat,2
197211,Detector; Narcotics; Sabre 4000,2
202361,Metal Detector System,2
197220,Metal Detector; Portable,2
202364,Microphones & Technology; Security Fence,2
202827,Power Supply; Security; 240V,2
202828,Power Supply; Security; 24V,2
197207,Scanner; Body Scanner,2
202538,Scanner; Metal X-Ray,2
202360,Scanner; X-Ray,2
197193,Security Management System; Servers and Equipment,2
202803,Security Panel,2
197198,Security Panels,2
202458,Security System - Wall Mount,2
202459,Security System [25K],2
202837,Security System; Ceiling Mounted,2
197210,Security System; Keysafe,2
202348,Security System; Master Control & Display,2
197201,Security System; Printers,2
197199,Security System; Workstation,2
202363,Security System; Workstation PC,2
202857,Security; Access Control; Button,1
202457,Security; Access Control; Card,2
202860,Security; Access Control; Keypad,2
197226,Security; Camera,1
202825,Security; Camera; Lift,2
202759,Security; Card Reader,2
202535,Security; Card Reader System; Car Gate,2
202830,Security; Hard Drive (Replacement Only),2
197190,Security; Media Streamers,2
197227,Security; Monitor,2
197188,Security; Network Video Recorder,2
197214,Security; Perimeter Fence Detection,2
202643,Security; Sensor; Motion,2
197189,Security; Video Motion Detection,2
202362,Server; Security,2
202278,Septic System; Allowance,2
202544,Septic System; Tanks; 5400L,2
196978,Chair; Shower; Pan,3
197438,Curtain; Shower,3
202306,Safety Shower Station,1
197408,Seat; Metal Frame; Mounted; Shower,3
197488,Tap Set; Shower,2
203745,Flood Marker,3
203941,Scoreboard; Brick; Cricket,3
203917,Scoreboard; Electronic; Indoor,3
203982,Scoreboard; Electronic; Outdoor,3
204002,Scoreboard; Timber; Steel posts,3
203884,Signage; Advisory,2
203894,Signage; Electronic; Double sided; External,3
204039,Signage; Electronic; One Side; 100-200mm High,3
203893,Signage; Electronic; One Side; 3.6m x 1.8m External,3
203979,Signage; Walking Track,3
197457,Ablution Trough; Stainless Steel; 2.4m Modular,2
197464,Ablution Trough; Stainless Steel; 4.8m Modular,2
197480,Basin; Acrylic; Vanity,2
197463,Basin; Stainless Steel; Vanity,2
197460,Basin; Stainless Steel; Wall Mounted,3
197481,Basin; Vitreous China; Vanity,2
197466,Kitchen Sink,2
197466,Kitchen Sink; Stainless Steel; Double,2
197461,Kitchen Sink; Stainless Steel; Single,2
197484,Sink; Cleaners; Stainless Steel,2
197482,Sink; Cleaners; Vitreous China,2
197484,Sink; Cleaner; Stainless Steel,2
197482,Sink; Cleaner; Vitreous China,2
197494,Tap Set; Basin; Combination,2
197489,Tap Set; Bath; Combination,2
197496,Tap Set; Mixer,1
197490,Tap; Outlet,3
197486,Tap; Push; Timed Flow,2
197491,Sensortap,2
197491,Tap; Sensor,2
197477,Toilet WC; Stainless Steel,2
197533,Wall Partition; Aluminium Vinyl,2
197534,Wall Partition; Office; 2.7m,2
196955,Workstation; Administration; 1 Partition,2
196962,Workstation; Administration; 4 Partitions,2
196963,Workstation; Executive; 1 Partition,2
196969,Workstation; Partition,2
197532,Door Partition; Toilet; Hollow,2
197529,Wall Partition; Glass; Shower,2
197528,Wall Partition; Laminate Board,2
197530,Wall Partition; Terrazzo,2
202941,Radio Room Reciever,3
202940,Radio Tower Installation,3
203973,Park Table - Timber; Steel Frame; Disabled Access;,2
203972,Park Table; Concrete Top; Steel Frame,2
203985,Park Table; Steel Frame,2
203971,Park Table; Timber Steel Frame,2
203848,Park; Bench,2
203981,Park; Bench; Aluminium,2
203995,Sand Pit,2
204021,Seat; Timber Iron Frame,2
204022,Seat; Timber Timber Frame,2
202456,Alarm System; Duress (Manual),2
202882,Inverter; Solar Panel; 25kW,2
202341,Solar Collector; Single Panels,2
202342,Solar Panels,2
202341,Solar Collector; Single panel,2
202342,Solar Panel,2
197241,Automatic Door; Aluminium; Hinge; Double,2
197240,Automatic Door; Aluminium; Hinge; Single,1
197238,Automatic Door; Aluminium; Slide; Double,2
197239,Automatic Door; Aluminium; Slide; Single,2
197259,Door; Steel Grill; Painted,2
197260,Door; Steel; Heavy Duty,2
197261,Door; Swing; Clear; Industrial,2
197243,Gate; Sliding; Vehicle,2
203990,Bins; Fiberglass Cover,2
204033,Bins; Otto; Plastic; 130L,2
204034,Bins; Otto; Plastic; 240L,2
204035,Bins; Otto; Plastic; 600L,2
204032,Bins; Otto; Plastic; 85L,2
204036,Bins; Otto; Steel; Plastic Lid; 1100L,2
197165,Bins; Plastic,1
196910,Bins; Smoker; Floor Standing,2
197060,Bins; Wheelie,2
202943,Compactor; Garbage,2
197132,Compactor; Material; 10kg,2
197401,Disposal Bin; Stainless Steel; Self-Closing,2
197057,Garbage Can; Lid,2
197086,Waste Disposal; Domestic,2
202336,Process Cooling; 23kW; Server Rm,1
202337,Process Cooling; 63kW; Server Rm,2
202338,Process Cooling; 88kW; Server Rm,2
202339,Process Cooling; 8kW; Server Rm,2
202336,Process Cooling; 23kW; Computer Rm,1
202337,Process Cooling; 63kW; Computer Rm,2
202338,Process Cooling; 88kW; Computer Rm,2
202339,Process Cooling; 8kW; Computer Rm,2
202548,Refrigeration Compressor; 280kW,2
197037,Shipping Container; Refrigerated,2
202619,Dehumidifier,2
202616,Humidifier,2
202415,Fire Sprinkler,2
202345,Fire Sprinkler; Automatic,3
197440,Balustrade; Aluminium; 6mm Tough Glass,2
197455,Balustrade; Cast Iron; Heritage,3
197441,Balustrade; Galvanised Steel,2
197446,Balustrade; Powdered Aluminium,2
197448,Balustrade; Stainless Cable Rail; 900mm,2
197439,Balustrade; Stainless Steel; 6mm Tough Glass,2
197452,Balustrade; Timber; 40mm Balusters,2
197456,Balustrade; Vertical Post,2
197445,Hand Rail; Galvanised Steel; 32mm,2
197451,Hand Rail; Galvanised Steel; 64mm,2
197443,Hand Rail; SS,1
197443,Hand Rail; Stainless Steel,2
197454,Hand Rail; Stainless Steel; 64mm,2
197442,Hand Rail; Stainless Steel; Heavy Duty,2
197445,Handrail; Galvanised Steel; 32mm,2
197451,Handrail; Galvanised Steel; 64mm,2
197443,Handrail; SS,1
197443,Handrail; Stainless Steel,2
197454,Handrail; Stainless Steel; 64mm,2
197442,Handrail; Stainless Steel; Heavy Duty,2
197449,Railing; Cable; Stainless Steel,2
197450,Railing; Cable; Stainless Steel Marine,2
203804,Stair Landing; Steel Mesh,2
197447,Stair Nosing; Al Safety Tread,2
202623,Steam Trap,2
197426,Bench; Laminate; Working Bench,2
196967,Bench; Shelves,2
197421,Cabinet; Drug,2
196890,Cabinet; Laminated; Pantry; 600mm,2
197405,Cabinet; Stainless Steel; Paper Towel Waste Bin,2
197414,Cup Board; Underbench; Stainless Steel,2
197422,Cup Board; Underbench; Timber Laminated,2
197417,Cup Board; Underbench;Timber Laminated,2
197419,Cup Board; Wall Hung,2
197409,Cup Board; Wardrobe,2
197414,Cupboard; Underbench; Stainless Steel,2
197422,Cupboard; Underbench; Timber Laminated,2
197417,Cupboard; Underbench;Timber Laminated,2
197419,Cupboard; Wall Hung,2
197409,Cupboard; Wardrobe,2
196923,Executive Combination Wall Unit,2
196921,Executive Credenza,2
196924,Filing Cabinet; 2 Drawer,2
196925,Filing Cabinet; 3 Drawer,2
196964,Filing Cabinet; 3 Drawer; Lateral Steel,2
196953,Filing Cabinet; 4 Drawer,2
196965,Filing Cabinet; 4 Drawer; Lateral Steel,2
196927,Filing Cabinet; 4 Drawer; Security,2
197180,Locker; Gun,2
196902,Locker; Sloping top,2
196960,Locker; Steel; Double Enamel Finish,2
196901,Locker; Steel; Four Tier; Enamel Fnish,2
196959,Locker; Steel; Single Enamel Finish,1
196903,Locker; Two Tier; Sloping top,2
197182,Locker; Weapons; Long arms; capacity 10,2
197181,Locker; Weapons; SIde arms; capacity 30,2
196919,Mobile Shelving; 5 Bay,2
196920,Mobile Shelving; 7 Bay,2
197410,Pantry; Laminated; 0.45m,2
197411,Pantry; Laminated; 0.6m,2
197415,Reception Counter; High,2
197416,Reception Counter; Prestige,2
197413,Reception Desk; Medium,2
197425,Shelving - Particleboard; melamine faced - lm,2
196968,Shelving; Compactus; Electric,2
196931,Shelving; Compactus; Manual,2
196961,Shelving; Double Shelf; Library,2
196891,Shelving; Particleboard; Melamine,2
197424,Shelving; Steel Frame; 4 Adjacent Shelves,2
203905,Shipping Container,2
197582,Ceiling; Acoustic Panel; Upholstered,2
197584,Ceiling; Acoustic Tiles,2
197584,Ceiling; Acoustic Tile,2
197585,Ceiling; Acoustic Tile; Steel,3
197586,Ceiling; Acoustic Tile; Steel; Heavy Duty,3
197578,Ceiling; Aluminimum Panel; Polystyrene,2
197581,Ceiling; Asbestos Sheet,2
197597,Ceiling; Chainmesh,2
197577,Ceiling; Perforated Metal Cladding; Decorative,2
197574,Ceiling; Plasterboard Tiles,2
197574,Ceiling; Plasterboard Tile,2
197575,Ceiling; Plasterboard Tile; Fireproof 2HFR,3
197576,Ceiling; Plasterboard Tile; Heavy Duty,3
197580,Ceiling; Plasterboard; 13mm suspended,2
197592,Ceiling; Timber Board,2
202391,Telephone; Help,3
202761,Telephone; Land Line,2
203960,Utility Pole; Timber,2
202353,Antenna; External,2
202561,Master Antenna Point; Television,2
196869,MATV System,2
202388,Outlet; audio visual; coax,2
202388,Outlet; TV; Coax,2
202388,Outlet; AV; Coax,2
202388,Outlet; Television; Coax,2
202533,Satelite Dish; Mounted; 0.7-1.2m,3
202534,Satelite Dish; Mounted; 1.8-3.2m,2
202428,Room AC Unit; Window; 3kW,2
202429,Room AC Unit; Window; 4kW,2
197230,Seat; Aluminium; Fixed continuous bench,2
197234,Seat; Concert Hall,2
197231,Seat; PolyPropylene; Fixed Back,2
197232,Seat; Polypropylene; Fixed Back; Tilt Seat; Lecture,3
197232,Seat; Polypropylene; Fixed Back; Tilt Seat,3
197232,Seat; Polypropylene; Fixed Back; Tip Up Seat,3
197236,Seat; Upholstered; Writing Tablet,3
203874,Garden Beds,2
203874,Garden Bed,2
203776,Landscaping; Gardening,2
203777,Landscaping; Gardening ; Major Works,2
197042,Counter; Food Display Cabinet; refrigerated,3
197094,Dough Roller; Commercial,3
197041,Refrigerated Food Case; Commercial,3
197472,Urinal; Stainless Steel; 1.2m Modular,2
197473,Urinal; Stainless Steel; 2.4m Modular,3
197478,Urinal; VC,1
197478,Urinal; Vitreous China,2
197183,Safe,2
197178,Safe; Class A,3
197177,Safe; Dual Entry,3
202664,Crane; Engine,3
202695,Engine Analyser,3
202810,Engine Stand,3
202740,Lift; Engine,2
202712,Trolley Jack,3
197536,Wall; Cement Render; Internal,2
197562,Wall; Checker Plate Steel; Galvanised,2
197566,Wall; Concrete Block; Fireproof,3
197569,Wall; Concrete Block; Internal,2
196775,Wall; Concrete; Heavy Duty,3
197565,Wall; Face Brick; Internal,2
197547,Wall; Fibrecement; Heavy Duty,2
197546,Wall; Fibrecement; Internal,2
197561,Wall; Metal Cladding; SS Panel,2
197538,Wall; Metal Panel; Perforated; Decorative,2
197571,Wall; Precast Concrete; Internal,2
197570,Wall; Sandstone; Facing,2
197287,Paint - Metal; 200-300mm girth - Lm,2
197285,Paint - Timber; 200-300mm girth,2
197641,Paint; Acrylic; Timber,2
197286,Paint; General Enamel,2
197643,Paint; Stain; Timber,2
197644,Paint; Stain; Timber; Two Coat,3
197642,Paint; Timber; Polyurethane,2
197649,Paint; Wall Interior,2
197649,Paint; Wall,1
197649,Paint; Wall; Internal,2
197281,Paint; Wall; Masonry,2
197646,Paint; Walls; Masonry; Acrylic,2
197650,Paint; Walls; Plaster; Acrylic Heavy Duty,3
197559,Skirting Board; Aluminium Steel; 150mm,2
197560,Skirting Board; Vinyl; Feather Edge,2
202514,Skirting Duct; Al Powder Coat,2
197573,Wall - Asbestos Sheet Lining,2
196785,Wall Partition; Acoustic Steel,3
197657,Wall; Acoustic Panel; Metal,2
197656,Wall; Acoustic Panel; Upholstered,2
197535,Wall; Acoustic Panel; Vinyl; Operable,2
197655,Wall; Aluminium Panel; Polystyrene,2
197659,Wall; Ballistic Rubber; Ricochet Tiles,2
197660,Wall; Ballistic Rubber; Shooting Blocks,2
197572,Wall; Ceramic Mosaic Tile,2
197568,Wall; Ceramic Tiles,1
197568,Wall; Ceramic Tile,1
197563,Wall; Ceramic Tile; Heavy Duty,2
197654,Wall; Carpet Fabric,2
197654,Wall; Fabric,2
197654,Wall; Fabric Upholstered; Soundproof,2
197544,Wall; Fibreboard,2
197545,Wall; Fibreboard; Heavy Duty,2
197543,Wall; Fibreboard; Vandalproof,2
197552,Wall; Hardie Plank; Internal,2
197412,Wall; Laminate Tile; Splashback,2
197537,Wall; Linoleum; Heavy Duty; Commercial,2
197567,Wall; Marble Tiles; Facing,2
197564,Wall; Marble Tiles; Travertine,2
197558,Wall; Metal; Colourbond; Steel,2
197554,Wall; Particleboard,2
197548,Wall; Plasterboard,1
197548,Wall; Plaster,1
197551,Wall; Plaster; Fire Wall; Heavy Duty,2
197550,Wall; Plaster; Fireproof,2
197549,Wall; Plaster; Heavy Duty,2
197541,Wall; Plaster; ImpactChek,2
197542,Wall; Plaster; ImpactChek; Heavy Duty,3
197539,Wall; Plaster; SoundChek,2
197540,Wall; Plaster; SoundChek; Heavy Duty,3
197556,Wall; Plywood,2
197662,Wall; PVC; Rubber,2
197553,Wall; Timber; Internal,2
197555,Wall; Timber; Shiplap Panelling,2
197661,Wall; Vinyl Sheet,2
202881,Aeration Blower; Waste Water; 3 Phase,2
197495,Sensor; Flush; Motion,1
197474,Toilet WC; Stainless Steel; Pedestal,3
197469,Toilet WC; Stainless Steel; Wall Mounted,2
197470,Toilet WC; Vitreous China,1
202467,Wind Turbine; Aluminium; 3 Blade,2
NA,anUnknown,1
NA,Ceiling; anUnknown,1
NA,Floor; anUnknown,1
NA,Wall; anUnknown,1
202291,Air Handling Unit,2
202637,Smoke Exhaust System,2
202394,Room Air Conditioner,2
202411,Ventilation/Exhaust Fan,2
202425,Split A/C Units,2
202425,Split Air Conditioner - Ducted,2
202425,Split Air Conditioner - Multi Head - Ducted,2
202425,Split Air Conditioner - Non Ducted,2
202470,VAV Unit,2
202546,Mechanical Services Control Panel,2
202580,Distribution Board Med,2
202633,Emergency Lighting,2
202863,Variable Speed Drive,2
197499,Concertina Door,2
197499,Concertina Door; Type 2,2
197499,Door Accordian; 38 STC,2
197499,Horizontal Lifeline,2
197535,Operable Wall,2
197535,Operable Wall; 6 Panels,2
197535,Wall - Operable; Acoustic Vinyl; Manual,2
202546,Heater Control Unit,2
202546,Remote Control - AC - Split,2
202389,Exhaust Fan Vent,2
202389,Exhaust Vent,2
197536,Wall - Cement render; Internal,2
197409,Cupboard - Wardrobe; Cloak,2
197603,Carpet,2
197603,Floor - Carpet; Commercial,2
197654,Ceiling,2
197654,Wall - Carpet; Fabric,2
197654,Wall - Carpet; Fabric (Bench Seating),2
197574,Ceiling - Tile,2
197605,Concrete,2
197605,Cricket Pitch; Concrete,2
197605,Floor - Concrete,2
197605,Ramp; CEPS TR01,2
197605,Ramp; CEPS TR02,2
197605,Ramp; MPS TR01,2
197605,Staircase,2
197607,Floor - Concrete-Epoxy,2
197502,Door; Timber Solid,2
197502,Door; Timber Solid 1.5w x 2.7h,2
197502,Door; Timber Solid 2m h x 1.5m w,2
197502,Door; Timber Solid Sliding,2
197502,Door; Timber Solid; 2.1m h x 1.7m w Sliding,2
197502,Door; Timber Solid; 2400mm h x 1500mm w,2
197608,Floor - Vinyl Sheet,2
197608,Staircase With Nosing,2
197608,Vinyl,2
197609,Floor - Vinyl Tiles; Semi Rigid,2
197655,Wall - Aluminium Panel; Polystyrene,2
197656,Wall - Acoustic Panel; Upholstered Mateterial,2
197544,Wall - FibreBoard; Villaboard,2
197546,Wall - Fibrecement,2
197546,Wall - Fibrecement Wall,2
197548,Wall,2
197548,Wall - Plaster,2
197554,Wall - Particleboard,2
197484,Cleaners Sink; SS,2
197484,Sink; Laundry,2
197361,AC Cage; Wire Mesh,2
197616,Floor - Steel Checker Plate; Galvanised,2
197616,Metal Flooring,2
197619,Floor - Expanded Mesh; Steel,2
197619,Floor - Parquet Block; Select Grade,2
202285,Water Tank Only; Potable Dom / Com 75000 litr,2
202286,Rainwater Tank 27kL,2
202286,Water Tank & Pumps; NON Potable 15000 litre,2
202286,Water Tank & Pumps; NON Potable 27000 litre,2
202339,AC Condenser,2
202339,REFRIG - COMMERCIAL COND UNIT; REF-1,2
202339,REFRIG - COMMERCIAL COND UNIT; REF-2,2
197035,Cool Rooms; 3m x 3m x 2.4m High,2
197035,REFRIG - COOLROOM; COOLRM-01,2
197035,REFRIG - COOLROOM; COOLRM-02,2
197036,Cool Rooms; 3m x 5m x 2.4m High,2
197558,Wall - Metal; Steel Colourbond Internal,2
197560,Skirting,2
197560,Skirting - Vinyl; Featured Edge 100mm,2
197561,Toilet Tray; Wall mounted; Stainless Steel,2
197561,Wall - Metal; Cladding Panels; SS,2
202356,Cool room Thermometer,2
197485,Floor Drain; Stainless Steel,2
202396,Fume Cabinet,2
202396,Fume Cupboard; Chemical Lab,2
202396,FUME CUPBOARD; FUMECUP,2
202416,Fire Indicator Panel,2
202612,Backflow Prev. Device 100MM,2
202612,Backflow Prev. Device 150MM,2
202612,Backflow Prev. Device 20mm,2
202612,Backflow Prev. Device 25 MM,2
202612,Backflow Prev. Device 25mm,2
202612,Backflow Prev. Device 50mm,2
202612,Backflow Prev. Device 80MM,2
197023,Bain Marie 4,2
197463,Drinking Tap & Trough; 1 Tap; Stainless Steel,2
197463,Drinking Tap & Trough; 1 Tap; Stainless Steel Round,2
197463,Sink; Stainless,2
197433,Blind; Roller Blind,2
197433,Blinds,2
203747,Bollard; Metal - Painted,2
203743,Car Park,2
203743,Car Park; Staff,2
203743,Driveway; Car Park,2
203743,Road Way,2
197288,Ceiling - Lining; Fibre Cemen External,2
197288,Ceiling - Lining; Fibre Cement External,2
197594,Ceiling - Fibre Cement,2
197593,Ceiling - Metal; Corrugated,2
197583,Ceiling - Plaster,2
197583,Ceiling - Plaster; 13mm,2
197590,Ceiling - Plywood,2
203787,External Fencing colourbond,2
203787,Fence - Colour Bond,2
197079,Electric Cooker,2
197080,Gas Cook Top,2
197080,Gas Cooker,2
197079,Cook top - Domestic; Electric,2
197429,Curtain Rail,2
202858,DAMPER CONTROL,2
197622,Floor - Sheet; Stud Rubber,2
197622,Tactile Indicator,2
197058,Cook Top - Commercial; 6 Burner Electric,2
197625,Floor - Tiles; Marble/Stone,2
197628,Carpet Tiles,2
197628,Floor - Carpet Tile; Commercial Quality,2
196857,Projector,2
196857,Projector - Ceiling Mounted,2
196857,Projector; CP-X3010,2
203884,Sign; Building Location Sign,2
203884,Sign; Evacuation Diagram,2
203884,Sign; Fire Sign,2
203893,Sign; Front Entry / School Sign; Electric,2
203893,Sign; Front Entry / School Sign; Non Electric,2
202634,Interceptor Trap,2
202634,Plaster Trap,2
203884,Sign; Information,2
197524,Door - Office; Partition Solid,2
203884,sign; School Map,2
203884,sign; Warning,2
207994,Dish Washer,2
197027,Dishwasher; Commercial,2
197400,Hand Towel Dispenser,2
197400,Paper Towel Dispenser,2
197396,Hand Sanitizer,2
197396,Soap Dispenser,2
197396,Soap Dispenser; Small,2
197396,Soap Dispenser; Wide,2
197404,Toilet Roll Holder,2
197399,Toilet Roll; Cased,2
197404,Toilet Roll; Standard; Stainless Steel,2
202580,Distribution Cabinet; Dis Board Med,2
202768,Boiling / Chilled Water Unit,2
202768,Boiling Water Unit Portable,2
197534,Room Partition; Type 1,2
202808,Domestic Water Pump,2
202808,Domestic Water Pump; Type 2,2
202808,Domestic Water Pump; Type 3,2
202808,Under Sink Pump,2
202811,FAN KITCHEN EXHAUST; EF-2,2
202811,FAN KITCHEN EXHAUST; KEF001,2
202811,FAN KITCHEN EXHAUST; KEF002,2
202811,FAN KITCHEN EXHAUST; KEF01,2
202811,FAN KITCHEN EXHAUST; KES01,2
202811,KITCHEN EXHAUST SYSTEM; KES-01,2
202811,KITCHEN EXHAUST SYSTEM; KES-03,2
202811,KITCHEN EXHAUST SYSTEM; KES-08,2
202811,KITCHEN EXHAUST SYSTEM; KES-102,2
202811,KITCHEN EXHAUST SYSTEM; KES-11,2
202811,Range Hood - Domestic; Kitchen,2
202811,Rangehood; Staffroom,2
202822,HWS - Zip,2
202822,Zip Water Unit,2
197090,Stove/Oven,2
197514,Fire Doors,2
197258,Door; Steel Clad Double,2
197257,Door AL; Double Slide; 1.8m,2
197253,Door AL; Single Hinge; 0.9m,2
197520,Door; Timber Core,2
197520,Door; Timber Laminate,2
197520,Sliding Wall - Wood Semi Glaze,2
197128,Laundry Dryer; Front Loader,2
202311,Emergency Eye Wash Sink,2
202311,Emergency Eyewash Station,2
202635,Fan - Ceiling Sweep,2
202877,AIR COMPRESSOR; AIR COMP-1,2
202877,AIR COMPRESSOR; AIRCOMP-01,2
202877,AIR RECEIVER; AIR-01,2
202877,AIR RECEIVER; Tank-1,2
202917,HWS - Commercial; Gas Instantaneous; 32L,2
202918,HWS - Commercial; Gas Storage Cylinder; 340L,2
203765,Fence - Safety; Colourbond,2
203765,Fence - Safety; Pool,2
203765,Internal Fencing; Agora,2
203765,Internal Fencing; For Playground,2
203765,Internal Fencing; Sustainable Garden,2
203765,Internal Fencing; Wetlands,2
203796,Steel Structure [Lm],2
203796,Steel Structure [m2],2
203796,Steel Structure Lm,2
196979,Couch; 1 seater; Leather,2
196979,Couch; 1 seater; Type 2,2
196979,Couch; 2 seater; Leather,2
196979,Couch; 2 seater; Type 2,2
196979,Couch; 2 seater; Type 8,2
196979,Couch; 3 seater; Type 4,2
196979,Couch; 3 seater; Type 7,2
196979,Couch; Multi Seater; Type 9,2
196979,Ottoman; Curve - Shaped With Cushion; Portable,2
196979,Ottoman; L - Shaped With Cushion; Portable,2
196979,Ottoman; Petal Type With Cushion; Portable,2
196979,Ottoman; Round; Portable,2
196979,Ottoman; Small Curve Shaped W/ Cushion; Portable,2
196979,Ottoman; Triangle; Portable,2
196953,Filing Cabinet; 4 Draws; Lockable,2
196804,Potters Wheel,2
196924,Draws - Cabinet; Under Desk; 2 Draws,2
196924,Filing Cabinet; 2 Draw; Lockable,2
196958,Byte Table; Type 1,2
196958,Byte Table; Type 2; Portable,2
196958,Byte Table; Type 3; Portable,2
196958,Desk - Student; 1 Seater; Type 1,2
196958,Desk - Student; 1 Seater; Type 2,2
196958,Desk - Student; 1 Seater; Type 3,2
196958,Desk - Student; 2 Seater,2
196958,Desk - Student; 2 Seater Type 2; Height Adjustable,2
196958,Desk - Student; 2 Seater; Height Adjustable,2
196958,Desk - Student; 2 Seater; Tall,2
196958,Desk - Student; 3 Seater; Tall,2
196958,Desk - Study; With Open Shelf,2
197167,Rack; Chart Rack; Portable,2
197167,Whiteboard - Electronic Hung,2
197167,Whiteboard - Magnetic Hung,2
197167,Whiteboard; Fixed - Wall Mounted,2
197167,Whiteboard; Frame Stand; Portable,2
197167,Whiteboard; Portable - Small,2
202840,Dust Extraction; System,2
202840,Dust Extraction; System; Portable,2
197060,Medium Wheely Bin,2
197060,Recycle Bin; Large,2
197060,Rubbish Bin,2
197060,Rubbish Bin; Large - Cylindrical; With Lid,2
197060,Rubbish Bin; Medium - Cylindrical; With Lid,2
196929,Chair - Adult Swivel,2
196929,Chair - Fabric Adult,2
196929,"Chair - Office Swivel; Arm Rest, Multi - Adjustable; Portable",2
196929,Chair - Office Swivel; Fabric; Adjustable - Portable,2
196929,Chair - Office Swivel; Height Adjustable; Fabric,2
196929,Chair - Office,2
196929,Chair - Office; Type,2
196852,Audio Player,2
196852,CD & Tape Player,2
196852,CD Player,2
196852,DVD Player,2
196852,iPod Dock/DVD Player,2
197169,Guillotine,2
196968,Compactus Unit,2
196968,Compactus; File/Book storage,2
202778,Wood Lathe,2
197162,Laminator,2
202826,PA Speaker,2
202826,PA Speaker; Ceiling Mounted,2
202826,PA Speakerphone,2
202826,Speaker,2
